"","Date","Vendite_1","Scontrini_1","Vendite_2","Scontrini_2","Vendite_3","Scontrini_3","Vendite_4","Scontrini_4","Vendite_5","Scontrini_5","Vendite_6","Scontrini_6","week_day"
"1473",2021-01-12,3707.6,341,6503.48,513,5234,422,3088.39,451,4372.55,426,4739.88,445,"Tuesday"
"1474",2021-01-13,3830.08,334,7049.21,545,5178.13,437,3051.68,467,5283.42,431,5092.29,477,"Wednesday"
"1475",2021-01-14,4326.33,359,6814.39,539,5469.52,458,2967.83,451,5238.99,460,4738.14,435,"Thursday"
"1476",2021-01-15,4930.71,413,8731.99,640,7757.23,606,3611.63,494,6723.37,551,7188.93,600,"Friday"
"1477",2021-01-16,5260.49,412,9096.81,635,8051.68,606,4265.78,581,7074.12,488,6482.06,569,"Saturday"
"1478",2021-01-17,2347.56,157,5909.89,432,5016.46,371,2750.35,337,3476.87,276,4035.04,347,"Sunday"
"1479",2021-01-18,2153.75,214,6271.26,494,5025.13,446,3054.5,475,3435.55,311,3581.35,351,"Monday"
"1480",2021-01-19,2325.64,202,6381.1,535,5313.09,453,2856.54,485,4384.56,369,4306.83,398,"Tuesday"
"1481",2021-01-20,3145.38,254,6779.72,523,5248.45,454,3232.44,472,4024.07,365,4474.54,407,"Wednesday"
"1482",2021-01-21,2389.16,238,6904.29,518,5655.7,470,3658.07,520,4777.76,425,4152.75,389,"Thursday"
"1483",2021-01-22,3503.03,291,8569.24,637,7310.55,533,4005.45,506,5967.55,456,5741.86,445,"Friday"
"1484",2021-01-23,3594.15,281,9464.45,641,8549.12,625,3573.45,498,6307.29,469,5623.71,466,"Saturday"
"1485",2021-01-24,4192.57,337,7205.34,524,5483.95,411,2862.06,337,5656.8,450,5267.15,484,"Sunday"
"1486",2021-01-25,3933.04,361,5685.29,502,4459.59,426,2838.89,477,4265.45,401,4616.5,454,"Monday"
"1487",2021-01-26,3974.47,373,6483.93,544,5232.34,452,3036.31,467,4327.93,381,5132.34,464,"Tuesday"
"1488",2021-01-27,3889.48,349,6819.56,537,6025.65,500,3360.58,467,4724.78,425,5180.15,443,"Wednesday"
"1489",2021-01-28,3919.92,373,7208.82,570,5644.88,491,3537.14,503,5384.51,442,5807.19,555,"Thursday"
"1490",2021-01-29,5543.71,477,8816.82,640,7812.13,619,4322.21,531,6337.41,523,7380.65,615,"Friday"
"1491",2021-01-30,4391.08,376,10644.13,717,8389.04,615,4330.42,540,7160.4,541,6031.89,512,"Saturday"
"1492",2021-01-31,4520.63,372,7889.74,587,6686.5,535,2898.37,390,6128.86,477,5135.39,490,"Sunday"
"1493",2021-02-01,3615.87,382,5844.01,497,5488.04,548,3119.31,499,5048.51,525,4439.59,505,"Monday"
"1494",2021-02-02,3746.01,377,6310.34,557,5361.46,514,3272.69,492,4915.26,462,5259.53,586,"Tuesday"
"1495",2021-02-03,4019.6,399,6570.07,568,5807.91,544,3217.12,515,4669.34,471,5229.07,596,"Wednesday"
"1496",2021-02-04,3850.25,393,7079.89,623,6108.74,538,3116.24,504,4696.35,494,5481.57,587,"Thursday"
"1497",2021-02-05,4819.75,446,8995.44,726,8093.38,701,4132.66,622,6367.06,611,7332.25,727,"Friday"
"1498",2021-02-06,6017.16,533,11150.01,830,10143.83,804,5147.39,709,7068.42,614,7301.2,705,"Saturday"
"1499",2021-02-07,5092.75,430,8940,637,7583.31,654,3299.53,407,6639.55,587,5550.16,568,"Sunday"
"1500",2021-02-08,2954.25,315,6495.74,568,5288.64,504,2733.79,508,4360.7,452,4242.62,495,"Monday"
"1501",2021-02-09,3861.27,389,6492.43,555,5733.19,527,3064.85,521,4894.34,469,5356.99,582,"Tuesday"
"1502",2021-02-10,4226.62,383,6416.75,535,5645.19,534,2876.51,488,4917.37,501,5544.74,612,"Wednesday"
"1503",2021-02-11,4364.89,400,7014.99,615,6572.66,625,3420.44,541,5303.19,519,5535.49,593,"Thursday"
"1504",2021-02-12,5342.62,482,9713.05,729,8201.16,665,4287.11,620,6246.97,563,7036.51,692,"Friday"
"1505",2021-02-13,5796.85,496,11212.05,824,9331.43,739,5491.84,760,7223.29,621,6871.79,641,"Saturday"
"1506",2021-02-14,6122.82,498,10284,736,9461.77,708,4004.21,480,7066.54,619,6168.77,623,"Sunday"
"1507",2021-02-15,5592.8,530,6066.78,512,4940.03,498,3712.09,540,5048.87,492,4815.74,541,"Monday"
"1508",2021-02-16,4973.45,437,6488.41,552,5745.4,576,3466.07,530,5245.05,517,4971.79,532,"Tuesday"
"1509",2021-02-17,3646.88,370,6226.4,573,5735.93,528,3466.69,559,5084.45,484,4773.17,561,"Wednesday"
"1510",2021-02-18,3638.79,331,6900.12,566,6148.92,572,3585.57,549,5024.98,501,5520.78,626,"Thursday"
"1511",2021-02-19,4767.17,443,8855.1,705,8154.29,691,3912.4,602,7109.87,636,7343.36,739,"Friday"
"1512",2021-02-20,5962.65,518,11219.37,853,11048.57,833,5412.64,722,8729.23,721,6746.95,661,"Saturday"
"1513",2021-02-21,4854.29,431,6808.99,487,5943.21,481,3193.38,417,7139.75,630,6154.86,619,"Sunday"
"1514",2021-02-22,3391.98,350,5132.76,464,4418.39,440,2804.34,444,3973.07,412,4714.35,562,"Monday"
"1515",2021-02-23,3438.25,354,5868.63,495,4812.25,468,3109.63,480,5540.35,536,4716.9,579,"Tuesday"
"1516",2021-02-24,3635.32,350,5737.77,505,5177.36,495,2812.92,461,5265.83,513,5519.75,611,"Wednesday"
"1517",2021-02-25,3798.21,395,7122.5,577,6254.77,552,3294.28,488,5647.38,579,5051.75,573,"Thursday"
"1518",2021-02-26,5528.75,509,8592.39,677,7606.99,675,4200.21,565,6626.05,657,7227.76,708,"Friday"
"1519",2021-02-27,5722.01,499,10187.12,725,9550.61,721,4357.53,578,7255.29,665,7617.04,768,"Saturday"
"1520",2021-02-28,5206.8,468,6842.14,517,6378.47,539,3271.07,470,6980.81,663,7026.67,698,"Sunday"
"1521",2021-03-01,2717.11,294,5488.39,490,5000.37,493,3087.02,488,4318.04,446,4226.37,474,"Monday"
"1522",2021-03-02,3170.77,305,6022.63,521,5793.53,530,2987.22,470,4537.06,476,4549.47,524,"Tuesday"
"1523",2021-03-03,3412.95,314,6320.24,530,4995.52,469,3186.33,497,4397.96,441,4641.8,489,"Wednesday"
"1524",2021-03-04,3978.73,376,7165.67,565,5728.91,542,2986.57,467,4958.45,499,5912.73,588,"Thursday"
"1525",2021-03-05,3706.87,354,9610.88,723,8066.76,668,4149.29,564,5441.04,478,6166.82,586,"Friday"
"1526",2021-03-06,3163.07,275,9140.85,638,8050.73,626,4103.39,560,5886.94,479,6006.86,526,"Saturday"
"1527",2021-03-07,2733.1,234,7359.6,544,5960.66,485,2666.67,368,5117.16,417,4913.3,493,"Sunday"
"1528",2021-03-08,2707.27,243,5816.12,508,5354.29,484,2381.27,412,4501.27,410,4314.69,412,"Monday"
"1529",2021-03-09,2822.03,290,5788.58,498,5280.46,496,2502.8,422,4790.47,458,4046.73,397,"Tuesday"
"1530",2021-03-10,3767.85,342,6036.92,551,5562.89,513,2937.12,492,4991.68,443,4513.13,460,"Wednesday"
"1531",2021-03-11,3489.53,334,6323.62,551,5988.26,537,3038.08,444,4803.65,439,5377.78,476,"Thursday"
"1532",2021-03-12,4643.56,415,9060.27,705,8429,710,3910.37,555,5833.98,489,6381.47,567,"Friday"
"1533",2021-03-13,4333.01,343,10972.77,753,9322.23,725,4402.93,601,7025.07,544,7156.46,597,"Saturday"
"1534",2021-03-14,3576.62,310,8020.52,569,7231.31,588,3225.79,425,5845.76,459,5613.44,575,"Sunday"
"1535",2021-03-15,2049.81,190,3951.91,342,2788.05,286,2000.68,322,3187.75,310,3054.77,287,"Monday"
"1536",2021-03-16,2368.67,229,4377.71,354,3939.77,348,2144.6,351,3688.23,326,3837.1,337,"Tuesday"
"1537",2021-03-17,2735.08,236,4509.2,365,3650.65,337,1984.25,322,4262.02,354,4128.95,371,"Wednesday"
"1538",2021-03-18,2854.22,250,5785.96,459,4808.86,414,2491.59,380,4233.96,383,4349.92,395,"Thursday"
"1539",2021-03-19,3522.04,297,7116.55,522,5980.79,489,2614.73,392,5582.11,457,5705.01,484,"Friday"
"1540",2021-03-20,3541.8,272,7287.76,476,6205.44,495,3015.51,442,6038.02,416,5548.38,450,"Saturday"
"1541",2021-03-21,2610.5,219,5197.43,379,4009.07,330,2831.31,323,4240.87,355,4709.99,427,"Sunday"
"1542",2021-03-22,2319.72,236,4792.75,406,3915.39,378,2475.92,382,3937.06,379,3475.86,348,"Monday"
"1543",2021-03-23,2394.6,261,4473.33,390,4485.2,406,2152.52,353,4510.22,409,3800.67,396,"Tuesday"
"1544",2021-03-24,2721.35,247,5590.55,444,4726.4,430,2419.91,371,4785.2,403,4633.02,417,"Wednesday"
"1545",2021-03-25,2778,271,5850.36,469,4915.52,455,2980.61,420,4732.53,410,4992,432,"Thursday"
"1546",2021-03-26,4025.82,332,7282.39,536,6339.46,511,2960.73,413,5818.82,439,6221.42,536,"Friday"
"1547",2021-03-27,3761.84,317,7340.83,516,7179.87,542,3578.9,508,6175.9,479,5704.86,502,"Saturday"
"1548",2021-03-28,2426.61,209,6216.86,433,5476.84,415,2389.23,328,5243.94,427,4894.37,437,"Sunday"
"1549",2021-03-29,2972.93,282,4270.39,396,3998.78,386,2111.78,398,3734.52,382,3731.27,401,"Monday"
"1550",2021-03-30,3113.93,269,5377.56,465,5324.56,483,2356.39,399,4762.7,410,3962.93,381,"Tuesday"
"1551",2021-03-31,3509.61,344,6335.93,514,5017.94,447,2461.54,396,4555.77,424,4743.99,422,"Wednesday"
"1552",2021-04-01,3694.88,337,7029.51,523,6220.5,540,2593.73,402,5749.35,464,5036.82,469,"Thursday"
"1553",2021-04-02,3716.71,365,6256.4,497,5879.47,480,2495.96,418,5409.52,462,4868.05,486,"Friday"
"1554",2021-04-03,3501.29,293,6899.83,493,5669.48,472,2199.21,389,4962.6,401,5319.64,487,"Saturday"
"1555",2021-04-04,0,0,0,0,0,0,0,0,0,0,0,0,"Sunday"
"1556",2021-04-05,0,0,8178.08,536,0,0,0,0,4231.08,337,5039.72,449,"Monday"
"1557",2021-04-06,3125.2,304,5734.75,455,4852.42,445,2519.37,380,4327.75,370,4237.28,402,"Tuesday"
"1558",2021-04-07,3239.88,300,5696.95,466,5273.4,456,1910.93,343,4305.1,417,5022.96,465,"Wednesday"
"1559",2021-04-08,3779.84,351,5998.35,478,5146.67,487,2255.51,348,4898.7,435,4539.47,437,"Thursday"
"1560",2021-04-09,4368.67,361,7806.44,589,7222.84,584,3320.59,425,6244.44,511,6360.96,545,"Friday"
"1561",2021-04-10,4772.16,391,8386.84,544,8529.51,597,3413.86,482,7045.61,513,6555.61,530,"Saturday"
"1562",2021-04-11,3413.91,289,6727.2,451,5278.47,409,2475.71,325,4883.18,413,4923.76,425,"Sunday"
"1563",2021-04-12,4164.54,416,6343.96,526,5287.84,500,3029.98,453,4227.3,397,5158.58,484,"Monday"
